id,Category_code,Category_name,PIM_Category_ID,isTopNav,Parent_ID,Level,created_at,updated_at
1742,pcmcat325900050010,Concert Percussion,pcmcat325900050010,0,257,3,24/09/2018 16:01,24/09/2018 16:01
1743,pcmcat325900050011,String Instruments,pcmcat325900050011,0,257,3,24/09/2018 16:01,24/09/2018 16:01
1744,pcmcat325900050012,Woodwinds,pcmcat325900050012,0,257,3,24/09/2018 16:01,24/09/2018 16:01
1745,pcmcat325900050013,Band & Orchestra Accessories,pcmcat325900050013,0,257,3,24/09/2018 16:01,24/09/2018 16:01
1746,pcmcat151600050003,Acoustic Guitars,pcmcat151600050003,0,258,3,24/09/2018 16:01,24/09/2018 16:01
1747,pcmcat151600050006,Electric Guitars,pcmcat151600050006,0,258,3,24/09/2018 16:01,24/09/2018 16:01
1748,pcmcat151600050007,Bass Guitars,pcmcat151600050007,0,258,3,24/09/2018 16:01,24/09/2018 16:01
1749,pcmcat151600050008,Guitar Accessories,pcmcat151600050008,0,258,3,24/09/2018 16:01,24/09/2018 16:01
1750,pcmcat205700050022,Banjos,pcmcat205700050022,0,259,3,24/09/2018 16:01,24/09/2018 16:01
1751,pcmcat205700050023,Mandolins,pcmcat205700050023,0,259,3,24/09/2018 16:01,24/09/2018 16:01
1752,pcmcat205700050024,Ukuleles,pcmcat205700050024,0,259,3,24/09/2018 16:01,24/09/2018 16:01
1753,pcmcat205700050021,Autoharps,pcmcat205700050021,0,259,3,24/09/2018 16:01,24/09/2018 16:01
1754,pcmcat238300050001,Accordions,pcmcat238300050001,0,259,3,24/09/2018 16:01,24/09/2018 16:01
1755,pcmcat270600050003,Harmonicas,pcmcat270600050003,0,259,3,24/09/2018 16:01,24/09/2018 16:01
1756,pcmcat270600050004,Whistles,pcmcat270600050004,0,259,3,24/09/2018 16:01,24/09/2018 16:01
1757,pcmcat151600050022,Acoustic Guitar Amps,pcmcat151600050022,0,260,3,24/09/2018 16:01,24/09/2018 16:01
1758,pcmcat151600050024,Electric Guitar Amps,pcmcat151600050024,0,260,3,24/09/2018 16:01,24/09/2018 16:01
1759,pcmcat151600050026,Bass Amps,pcmcat151600050026,0,260,3,24/09/2018 16:01,24/09/2018 16:01
1760,pcmcat162100050036,Tubes,pcmcat162100050036,0,260,3,24/09/2018 16:01,24/09/2018 16:01
1761,pcmcat221400050009,Keyboard Amps,pcmcat221400050009,0,260,3,24/09/2018 16:01,24/09/2018 16:01
1762,pcmcat221400050011,Effects,pcmcat221400050011,0,260,3,24/09/2018 16:01,24/09/2018 16:01
1763,pcmcat151600050038,Digital Pianos,pcmcat151600050038,0,261,3,24/09/2018 16:01,24/09/2018 16:01
1764,pcmcat151600050039,Midi Keyboards & Controllers,pcmcat151600050039,0,261,3,24/09/2018 16:01,24/09/2018 16:01
1765,pcmcat151600050040,Portable Keyboards,pcmcat151600050040,0,261,3,24/09/2018 16:01,24/09/2018 16:01
1766,pcmcat151600050041,Synths & Workstations,pcmcat151600050041,0,261,3,24/09/2018 16:01,24/09/2018 16:01
1767,pcmcat221400050009,Keyboard Amps,pcmcat221400050009,0,261,3,24/09/2018 16:01,24/09/2018 16:01
1768,pcmcat151600050042,Keyboard Accessories,pcmcat151600050042,0,261,3,24/09/2018 16:01,24/09/2018 16:01
1769,pcmcat152100050011,Acoustic Drums & Sets,pcmcat152100050011,0,262,3,24/09/2018 16:01,24/09/2018 16:01
1770,pcmcat152100050012,Cymbals,pcmcat152100050012,0,262,3,24/09/2018 16:01,24/09/2018 16:01
1771,pcmcat152100050013,Hardware,pcmcat152100050013,0,262,3,24/09/2018 16:01,24/09/2018 16:01
1772,pcmcat152100050014,Drumheads,pcmcat152100050014,0,262,3,24/09/2018 16:01,24/09/2018 16:01
1773,pcmcat152100050015,Drumsticks,pcmcat152100050015,0,262,3,24/09/2018 16:01,24/09/2018 16:01
1774,pcmcat152100050016,Electronic Drums,pcmcat152100050016,0,262,3,24/09/2018 16:01,24/09/2018 16:01
1775,pcmcat152100050017,World Percussion,pcmcat152100050017,0,262,3,24/09/2018 16:01,24/09/2018 16:01
1776,pcmcat152100050018,Drum & Percussion Accessories,pcmcat152100050018,0,262,3,24/09/2018 16:01,24/09/2018 16:01
1777,pcmcat152100050022,Audio Interfaces,pcmcat152100050022,0,263,3,24/09/2018 16:01,24/09/2018 16:01
1778,pcmcat152100050023,Audio Recorders,pcmcat152100050023,0,263,3,24/09/2018 16:01,24/09/2018 16:01
1779,pcmcat152100050024,USB Mixers,pcmcat152100050024,0,263,3,24/09/2018 16:01,24/09/2018 16:01
1780,pcmcat152100050025,Studio Monitors,pcmcat152100050025,0,263,3,24/09/2018 16:01,24/09/2018 16:01
1781,pcmcat152100050026,Sound Recording Software,pcmcat152100050026,0,263,3,24/09/2018 16:01,24/09/2018 16:01
1782,pcmcat251600050003,Microphones & Accessories,pcmcat251600050003,0,263,3,24/09/2018 16:01,24/09/2018 16:01
1783,pcmcat313400050001,Acoustical Treatments,pcmcat313400050001,0,263,3,24/09/2018 16:01,24/09/2018 16:01
1784,pcmcat205700050036,Recording Computers,pcmcat205700050036,0,263,3,24/09/2018 16:01,24/09/2018 16:01
1785,pcmcat205700050037,Recording Furniture & Stands,pcmcat205700050037,0,263,3,24/09/2018 16:01,24/09/2018 16:01
1786,pcmcat152100050028,DJ CD Players,pcmcat152100050028,0,264,3,24/09/2018 16:01,24/09/2018 16:01
1787,pcmcat152100050029,DJ Mixers,pcmcat152100050029,0,264,3,24/09/2018 16:01,24/09/2018 16:01
1788,pcmcat152100050030,DJ Turntables,pcmcat152100050030,0,264,3,24/09/2018 16:01,24/09/2018 16:01
1789,pcmcat152100050031,DJ Console Systems,pcmcat152100050031,0,264,3,24/09/2018 16:01,24/09/2018 16:01
1790,pcmcat152100050032,DJ Lighting & Effects,pcmcat152100050032,0,264,3,24/09/2018 16:01,24/09/2018 16:01
1791,pcmcat152100050033,DJ Equipment Accessories,pcmcat152100050033,0,264,3,24/09/2018 16:01,24/09/2018 16:01
1792,pcmcat219300050003,Studio Headphones,pcmcat219300050003,0,264,3,24/09/2018 16:01,24/09/2018 16:01
1793,pcmcat219300050003,Studio Headphones,pcmcat219300050003,0,265,3,24/09/2018 16:01,24/09/2018 16:01
1794,pcmcat251600050003,Microphones & Accessories,pcmcat251600050003,0,265,3,24/09/2018 16:01,24/09/2018 16:01
1795,pcmcat152100050039,PA Mixers,pcmcat152100050039,0,265,3,24/09/2018 16:01,24/09/2018 16:01
1796,pcmcat152200050007,Power Amps,pcmcat152200050007,0,265,3,24/09/2018 16:01,24/09/2018 16:01
1797,pcmcat152200050008,Live Sound Speakers,pcmcat152200050008,0,265,3,24/09/2018 16:01,24/09/2018 16:01
1798,pcmcat205700050037,Recording Furniture & Stands,pcmcat205700050037,0,265,3,24/09/2018 16:01,24/09/2018 16:01
1799,pcmcat251600050008,Live Sound Equipment Cases,pcmcat251600050008,0,265,3,24/09/2018 16:01,24/09/2018 16:01
1800,pcmcat152200050013,Live Sound Accessories,pcmcat152200050013,0,265,3,24/09/2018 16:01,24/09/2018 16:01
1801,pcmcat203900050001,All Sheet Music & Videos,pcmcat203900050001,0,266,3,24/09/2018 16:01,24/09/2018 16:01
1802,pcmcat202800050013,Sheet Music,pcmcat202800050013,0,266,3,24/09/2018 16:01,24/09/2018 16:01
1803,pcmcat202500050007,Instrument Instructional DVDs,pcmcat202500050007,0,266,3,24/09/2018 16:01,24/09/2018 16:01
1804,pcmcat251500050009,Instrument Instructional Books,pcmcat251500050009,0,266,3,24/09/2018 16:01,24/09/2018 16:01
1805,pcmcat254600050006,Instrument Instruction Software,pcmcat254600050006,0,266,3,24/09/2018 16:01,24/09/2018 16:01
1806,pcmcat251600050000,Karaoke Machines,pcmcat251600050000,0,267,3,24/09/2018 16:01,24/09/2018 16:01
1807,pcmcat251600050001,Karaoke Accessories,pcmcat251600050001,0,267,3,24/09/2018 16:01,24/09/2018 16:01
1808,pcmcat251600050002,Karaoke CDs,pcmcat251600050002,0,267,3,24/09/2018 16:01,24/09/2018 16:01
1809,pcmcat157700050042,Musical Instrument Cables,pcmcat157700050042,0,268,3,24/09/2018 16:01,24/09/2018 16:01
1810,pcmcat151600050008,Guitar Accessories,pcmcat151600050008,0,268,3,24/09/2018 16:01,24/09/2018 16:01
1811,pcmcat151600050042,Keyboard Accessories,pcmcat151600050042,0,268,3,24/09/2018 16:01,24/09/2018 16:01
1812,pcmcat152100050018,Drum & Percussion Accessories,pcmcat152100050018,0,268,3,24/09/2018 16:01,24/09/2018 16:01
1813,pcmcat152100050033,DJ Equipment Accessories,pcmcat152100050033,0,268,3,24/09/2018 16:01,24/09/2018 16:01
1814,pcmcat152200050013,Live Sound Accessories,pcmcat152200050013,0,268,3,24/09/2018 16:01,24/09/2018 16:01
1815,pcmcat224100050022,Microphone Accessories,pcmcat224100050022,0,268,3,24/09/2018 16:01,24/09/2018 16:01
1816,pcmcat157700050041,Other Musical Instrument Accessories,pcmcat157700050041,0,268,3,24/09/2018 16:01,24/09/2018 16:01
1817,pcmcat144500050022,Music Apparel,pcmcat144500050022,0,268,3,24/09/2018 16:01,24/09/2018 16:01
1818,pcmcat194800050017,Posters,pcmcat194800050017,0,268,3,24/09/2018 16:01,24/09/2018 16:01
1819,pcmcat194800050018,Harmonicas,pcmcat194800050018,0,268,3,24/09/2018 16:01,24/09/2018 16:01
